marka,model,araba_yasi,kilometre,motor_gucu,fiyat
mazda,3,14,165000,84,345000
mazda,3,15,150000,84,345000
mazda,3,16,10000,84,400000
mazda,3,17,140000,101,355000
mazda,3,18,120000,101,355000
mazda,3,18,245000,101,355000
mazda,6,20,175000,120,366000
mazda,6,21,440300,135,342000
mazda,6,22,467200,84,150000
mazda,6,22,203000,120,366000
mazda,6,22,414000,135,342000
mazda,6,23,292000,120,366000
mazda,6,23,541992,135,342000
mazda,6,25,593608,84,150000
mazda,6,25,616144,84,150000
mazda,6,20,185000,120,350000
mazda,6,21,450000,135,330000
mazda,6,22,480000,84,140000
mazda,6,22,210000,120,350000
mazda,6,22,420000,135,330000
mazda,6,23,300000,120,350000
mazda,6,23,550000,135,330000
mazda,6,25,600000,84,140000
mazda,6,25,620000,84,140000
mazda,6,20,170000,120,370000
mazda,6,21,430000,135,350000
mazda,6,22,460000,84,160000
mazda,6,22,200000,120,370000
mazda,6,22,410000,135,350000
mazda,6,23,280000,120,370000
mazda,6,23,530000,135,350000
mazda,6,25,580000,84,160000
mazda,6,25,610000,84,160000
mazda,6,20,180000,120,360000
mazda,6,21,445000,135,335000
mazda,6,22,470000,84,145000
mazda,6,22,208000,120,360000
mazda,6,22,418000,135,335000
mazda,6,23,295000,120,360000
mazda,6,23,545000,135,335000
mazda,6,25,596000,84,145000
mazda,6,25,618000,84,145000
mazda,6,20,190000,120,345000
mazda,6,21,455000,135,325000
mazda,6,22,485000,84,135000
mazda,6,22,215000,120,345000
mazda,6,22,425000,135,325000
mazda,6,23,305000,120,345000
mazda,6,23,555000,135,325000
mazda,6,25,605000,84,135000
mazda,6,25,625000,84,135000
mazda,6,20,172000,120,368000
mazda,6,21,432000,135,348000
mazda,6,22,469000,84,152000
mazda,6,22,205000,120,368000
mazda,6,22,416000,135,348000
mazda,6,23,294000,120,368000
mazda,6,23,543000,135,348000
mazda,6,25,595000,84,152000
mazda,6,25,617000,84,152000
mazda,6,20,182000,120,358000
mazda,6,21,442000,135,338000
mazda,6,22,472000,84,148000
mazda,6,22,212000,120,358000
mazda,6,22,422000,135,338000
mazda,6,23,302000,120,358000
mazda,6,23,552000,135,338000
mazda,6,25,602000,84,148000
mazda,6,25,622000,84,148000
mazda,323,14,295500,68,150000
mazda,323,14,222500,68,191000
mazda,323,15,155750,68,191000
mazda,323,15,236400,68,150000
mazda,323,16,325050,68,150000
mazda,323,16,227500,68,191000
mazda,323,13,280000,68,160000
mazda,323,13,210000,68,200000
mazda,323,14,145000,68,200000
mazda,323,14,225000,68,160000
mazda,323,15,310000,68,160000
mazda,323,15,210000,68,200000
mazda,323,13,310000,68,140000
mazda,323,13,240000,68,180000
mazda,323,14,175000,68,180000
mazda,323,14,250000,68,140000
mazda,323,15,340000,68,140000
mazda,323,15,240000,68,180000
mazda,323,13,290000,68,150000
mazda,323,13,220000,68,190000
mazda,323,14,155000,68,190000
mazda,323,14,230000,68,155000
mazda,323,15,330000,68,145000
mazda,323,15,235000,68,185000
mazda,323,13,270000,68,170000
mazda,323,13,200000,68,210000
mazda,323,14,135000,68,210000
mazda,323,14,215000,68,170000
mazda,323,15,300000,68,170000
mazda,323,15,205000,68,210000
mazda,323,13,285000,68,155000
mazda,323,13,215000,68,195000
mazda,323,14,150000,68,195000
mazda,323,14,228000,68,152000
mazda,323,15,320000,68,152000
mazda,323,15,230000,68,188000
mazda,323,13,300000,68,145000
mazda,323,13,230000,68,185000
mazda,323,14,165000,68,185000
mazda,323,14,240000,68,145000
mazda,323,15,350000,68,135000
mazda,323,15,245000,68,175000
mazda,323,13,275000,68,165000
mazda,323,13,205000,68,205000
mazda,323,14,140000,68,205000
mazda,323,14,220000,68,165000
mazda,323,15,305000,68,165000
mazda,323,15,215000,68,205000
mazda,323,13,295000,68,158000
mazda,323,13,225000,68,198000
mazda,323,14,160000,68,198000
mazda,323,14,235000,68,148000
mazda,323,15,335000,68,142000
mazda,323,15,238000,68,182000
mazda,626,25,444200,101,183000
mazda,626,25,326800,84,174000
mazda,626,26,497504,84,174000
mazda,626,27,501966,101,183000
mazda,626,28,573018,101,183000
mazda,626,29,300896,84,174000
mazda,626,24,420000,101,190000
mazda,626,24,300000,84,180000
mazda,626,25,480000,84,165000
mazda,626,26,485000,101,185000
mazda,626,27,550000,101,175000
mazda,626,28,320000,84,170000
mazda,626,24,460000,101,170000
mazda,626,24,350000,84,160000
mazda,626,25,510000,84,150000
mazda,626,26,520000,101,170000
mazda,626,27,590000,101,160000
mazda,626,28,340000,84,165000
mazda,626,24,430000,101,185000
mazda,626,24,310000,84,175000
mazda,626,25,490000,84,170000
mazda,626,26,505000,101,180000
mazda,626,27,560000,101,180000
mazda,626,28,315000,84,172000
mazda,626,24,450000,101,175000
mazda,626,24,335000,84,165000
mazda,626,25,500000,84,155000
mazda,626,26,515000,101,175000
mazda,626,27,580000,101,165000
mazda,626,28,330000,84,168000
mazda,626,24,470000,101,165000
mazda,626,24,360000,84,155000
mazda,626,25,520000,84,145000
mazda,626,26,530000,101,165000
mazda,626,27,600000,101,155000
mazda,626,28,350000,84,163000
mazda,626,24,425000,101,188000
mazda,626,24,305000,84,178000
mazda,626,25,485000,84,168000
mazda,626,26,500000,101,182000
mazda,626,27,555000,101,182000
mazda,626,28,318000,84,171000
mazda,626,24,455000,101,172000
mazda,626,24,340000,84,162000
mazda,626,25,505000,84,152000
mazda,626,26,525000,101,168000
mazda,626,27,585000,101,162000
mazda,626,28,335000,84,167000
mazda,626,24,475000,101,160000
mazda,626,24,365000,84,150000
mazda,626,25,525000,84,140000
mazda,626,26,535000,101,160000
mazda,626,27,605000,101,155000
mazda,626,28,355000,84,162000
mercedes-benz,C Serisi,1,18000,170,3900000
mercedes-benz,C Serisi,1,12600,170,3900000
mercedes-benz,C Serisi,2,30000,170,3700000
mercedes-benz,C Serisi,3,45000,170,3500000
mercedes-benz,C Serisi,4,31500,170,3500000
mercedes-benz,C Serisi,4,42000,170,3700000
mercedes-benz,C Serisi,4,5000,170,3900000
mercedes-benz,C Serisi,5,90000,170,2800000
mercedes-benz,C Serisi,6,110000,170,2600000
mercedes-benz,C Serisi,7,130000,170,2400000
mercedes-benz,C Serisi,7,140400,170,2400000
mercedes-benz,C Serisi,8,160000,156,2250000
mercedes-benz,C Serisi,8,112000,156,2250000
mercedes-benz,C Serisi,9,117000,170,2400000
mercedes-benz,C Serisi,10,188800,156,2146400
mercedes-benz,C Serisi,10,216000,170,2400000
mercedes-benz,C Serisi,1,15000,170,3950000
mercedes-benz,C Serisi,1,10000,170,3980000
mercedes-benz,C Serisi,2,32000,170,3650000
mercedes-benz,C Serisi,3,48000,170,3450000
mercedes-benz,C Serisi,4,35000,170,3450000
mercedes-benz,C Serisi,4,45000,170,3650000
mercedes-benz,C Serisi,4,10000,170,3850000
mercedes-benz,C Serisi,5,95000,170,2750000
mercedes-benz,C Serisi,6,115000,170,2550000
mercedes-benz,C Serisi,7,135000,170,2350000
mercedes-benz,C Serisi,7,145000,170,2350000
mercedes-benz,C Serisi,7,125000,170,2550000
mercedes-benz,C Serisi,8,165000,156,2200000
mercedes-benz,C Serisi,8,115000,156,2220000
mercedes-benz,C Serisi,9,120000,170,2350000
mercedes-benz,C Serisi,10,195000,156,2100000
mercedes-benz,C Serisi,10,220000,170,2350000
mercedes-benz,C Serisi,1,17000,170,3900000
mercedes-benz,C Serisi,1,13000,170,3880000
mercedes-benz,C Serisi,2,28000,170,3750000
mercedes-benz,C Serisi,3,42000,170,3550000
mercedes-benz,C Serisi,4,28000,170,3550000
mercedes-benz,C Serisi,4,38000,170,3750000
mercedes-benz,C Serisi,4,15000,170,3800000
mercedes-benz,C Serisi,5,85000,170,2850000
mercedes-benz,C Serisi,6,105000,170,2650000
mercedes-benz,C Serisi,7,125000,170,2450000
mercedes-benz,C Serisi,7,135000,170,2450000
mercedes-benz,C Serisi,7,118000,170,2600000
mercedes-benz,C Serisi,8,155000,156,2300000
mercedes-benz,C Serisi,8,108000,156,2280000
mercedes-benz,C Serisi,9,112000,170,2450000
mercedes-benz,C Serisi,10,185000,156,2180000
mercedes-benz,C Serisi,10,210000,170,2450000
mercedes-benz,C Serisi,1,16000,170,3920000
mercedes-benz,C Serisi,1,12800,170,3890000
mercedes-benz,C Serisi,2,31000,170,3680000
mercedes-benz,C Serisi,3,46000,170,3480000
mercedes-benz,C Serisi,4,33000,170,3480000
mercedes-benz,C Serisi,4,43000,170,3680000
mercedes-benz,C Serisi,4,8000,170,3880000
mercedes-benz,C Serisi,5,92000,170,2780000
mercedes-benz,C Serisi,6,112000,170,2580000
mercedes-benz,C Serisi,7,132000,170,2380000
mercedes-benz,C Serisi,7,142000,170,2380000
mercedes-benz,C Serisi,7,123000,170,2580000
mercedes-benz,C Serisi,8,162000,156,2230000
mercedes-benz,C Serisi,8,114000,156,2240000
mercedes-benz,C Serisi,9,118000,170,2380000
mercedes-benz,C Serisi,10,190000,156,2120000
mercedes-benz,C Serisi,10,218000,170,2380000
mercedes-benz,E Serisi,9,180000,156,2100000
mercedes-benz,E Serisi,10,200000,156,1950000
mercedes-benz,E Serisi,11,230000,156,1700000
mercedes-benz,E Serisi,11,306000,156,1950000
mercedes-benz,E Serisi,12,161000,156,1700000
mercedes-benz,E Serisi,13,260000,170,1400000
mercedes-benz,E Serisi,14,161000,156,2100000
mercedes-benz,E Serisi,14,452400,170,1400000
mercedes-benz,E Serisi,15,345000,156,1700000
mercedes-benz,E Serisi,16,320000,150,1100000
mercedes-benz,E Serisi,16,320000,170,1400000
mercedes-benz,E Serisi,18,336000,150,1100000
mercedes-benz,E Serisi,19,416000,150,1100000
mercedes-benz,E Serisi,9,190000,156,2050000
mercedes-benz,E Serisi,10,210000,156,1900000
mercedes-benz,E Serisi,11,240000,156,1650000
mercedes-benz,E Serisi,11,315000,156,1900000
mercedes-benz,E Serisi,12,170000,156,1650000
mercedes-benz,E Serisi,13,270000,170,1350000
mercedes-benz,E Serisi,14,170000,156,2050000
mercedes-benz,E Serisi,14,460000,170,1350000
mercedes-benz,E Serisi,15,350000,156,1650000
mercedes-benz,E Serisi,16,330000,150,1080000
mercedes-benz,E Serisi,16,330000,170,1380000
mercedes-benz,E Serisi,18,340000,150,1080000
mercedes-benz,E Serisi,19,420000,150,1080000
mercedes-benz,E Serisi,9,170000,156,2150000
mercedes-benz,E Serisi,10,190000,156,2000000
mercedes-benz,E Serisi,11,220000,156,1750000
mercedes-benz,E Serisi,11,295000,156,2000000
mercedes-benz,E Serisi,12,150000,156,1750000
mercedes-benz,E Serisi,13,250000,170,1450000
mercedes-benz,E Serisi,14,150000,156,2150000
mercedes-benz,E Serisi,14,440000,170,1450000
mercedes-benz,E Serisi,15,335000,156,1750000
mercedes-benz,E Serisi,16,310000,150,1120000
mercedes-benz,E Serisi,16,310000,170,1420000
mercedes-benz,E Serisi,18,330000,150,1120000
mercedes-benz,E Serisi,19,410000,150,1120000
mercedes-benz,E Serisi,9,185000,156,2070000
mercedes-benz,E Serisi,10,205000,156,1920000
mercedes-benz,E Serisi,11,235000,156,1680000
mercedes-benz,E Serisi,11,310000,156,1920000
mercedes-benz,E Serisi,12,165000,156,1680000
mercedes-benz,E Serisi,13,265000,170,1380000
mercedes-benz,E Serisi,14,165000,156,2080000
mercedes-benz,E Serisi,14,455000,170,1380000
mercedes-benz,E Serisi,15,348000,156,1680000
mercedes-benz,E Serisi,16,325000,150,1090000
mercedes-benz,E Serisi,16,325000,170,1390000
mercedes-benz,E Serisi,18,338000,150,1090000
mercedes-benz,E Serisi,19,418000,150,1090000
mercedes-benz,E Serisi,9,175000,156,2120000
mercedes-benz,E Serisi,10,195000,156,1970000
mercedes-benz,E Serisi,11,225000,156,1720000
mercedes-benz,E Serisi,11,300000,156,1970000
mercedes-benz,E Serisi,12,155000,156,1720000
mercedes-benz,E Serisi,13,255000,170,1420000
mercedes-benz,E Serisi,14,155000,156,2120000
mercedes-benz,E Serisi,14,445000,170,1420000
mercedes-benz,E Serisi,15,340000,156,1720000
mercedes-benz,E Serisi,16,315000,150,1110000
mercedes-benz,E Serisi,16,315000,170,1410000
mercedes-benz,E Serisi,18,333000,150,1110000
mercedes-benz,E Serisi,19,413000,150,1110000
mercury,Grand Marquis,17,294500,175,808000
mercury,Grand Marquis,18,262105,175,808000
mercury,Grand Marquis,20,253270,175,808000
mercury,Grand Marquis,16,280000,175,820000
mercury,Grand Marquis,17,270000,175,820000
mercury,Grand Marquis,19,275000,175,800000
mercury,Grand Marquis,21,260000,175,800000
mercury,Grand Marquis,16,300000,175,790000
mercury,Grand Marquis,17,310000,175,790000
mercury,Grand Marquis,19,290000,175,780000
mercury,Grand Marquis,21,280000,175,780000
mercury,Grand Marquis,16,290000,175,810000
mercury,Grand Marquis,17,300000,175,800000
mercury,Grand Marquis,19,285000,175,790000
mercury,Grand Marquis,21,270000,175,790000
mercury,Grand Marquis,16,275000,175,825000
mercury,Grand Marquis,17,265000,175,825000
mercury,Grand Marquis,19,270000,175,805000
mercury,Grand Marquis,21,255000,175,805000
mercury,Grand Marquis,16,305000,175,785000
mercury,Grand Marquis,17,315000,175,785000
mercury,Grand Marquis,19,295000,175,775000
mercury,Grand Marquis,21,285000,175,775000
mercury,Grand Marquis,16,285000,175,815000
mercury,Grand Marquis,17,295000,175,805000
mercury,Grand Marquis,19,280000,175,795000
mercury,Grand Marquis,21,265000,175,795000
mercury,Grand Marquis,16,278000,175,822000
mercury,Grand Marquis,17,268000,175,822000
mercury,Grand Marquis,19,273000,175,802000
mercury,Grand Marquis,21,258000,175,802000
mercury,Grand Marquis,16,302000,175,788000
mercury,Grand Marquis,17,312000,175,788000
mercury,Grand Marquis,19,292000,175,778000
mercury,Grand Marquis,21,282000,175,778000
mercury,Grand Marquis,16,288000,175,812000
mercury,Grand Marquis,17,298000,175,802000
mercury,Grand Marquis,19,282000,175,792000
mercury,Grand Marquis,21,268000,175,792000
mercury,Grand Marquis,16,272000,175,828000
mercury,Grand Marquis,17,262000,175,828000
mercury,Grand Marquis,19,267000,175,808000
mercury,Grand Marquis,21,252000,175,808000
mercury,Grand Marquis,16,308000,175,782000
mercury,Grand Marquis,17,318000,175,782000
mercury,Grand Marquis,19,298000,175,772000
mercury,Grand Marquis,21,288000,175,772000
mitsubishi,Colt,20,381500,88,192000
mitsubishi,Colt,20,317700,88,230000
mitsubishi,Colt,21,222390,88,230000
mitsubishi,Colt,22,476875,88,192000
mitsubishi,Colt,23,278880,88,230000
mitsubishi,Colt,24,274050,88,192000
mitsubishi,Colt,19,370000,88,200000
mitsubishi,Colt,19,300000,88,240000
mitsubishi,Colt,20,230000,88,235000
mitsubishi,Colt,21,460000,88,200000
mitsubishi,Colt,22,290000,88,220000
mitsubishi,Colt,23,280000,88,200000
mitsubishi,Colt,19,390000,88,180000
mitsubishi,Colt,19,330000,88,220000
mitsubishi,Colt,20,250000,88,220000
mitsubishi,Colt,21,490000,88,180000
mitsubishi,Colt,22,310000,88,210000
mitsubishi,Colt,23,300000,88,180000
mitsubishi,Colt,19,380000,88,190000
mitsubishi,Colt,19,320000,88,230000
mitsubishi,Colt,20,240000,88,225000
mitsubishi,Colt,21,480000,88,190000
mitsubishi,Colt,22,300000,88,225000
mitsubishi,Colt,23,290000,88,190000
mitsubishi,Colt,19,375000,88,195000
mitsubishi,Colt,19,310000,88,235000
mitsubishi,Colt,20,235000,88,232000
mitsubishi,Colt,21,470000,88,195000
mitsubishi,Colt,22,295000,88,228000
mitsubishi,Colt,23,285000,88,195000
mitsubishi,Colt,19,385000,88,185000
mitsubishi,Colt,19,325000,88,225000
mitsubishi,Colt,20,245000,88,222000
mitsubishi,Colt,21,485000,88,185000
mitsubishi,Colt,22,305000,88,215000
mitsubishi,Colt,23,295000,88,185000
mitsubishi,Colt,19,365000,88,205000
mitsubishi,Colt,19,295000,88,245000
mitsubishi,Colt,20,225000,88,238000
mitsubishi,Colt,21,455000,88,205000
mitsubishi,Colt,22,285000,88,235000
mitsubishi,Colt,23,275000,88,205000
mitsubishi,Colt,19,395000,88,175000
mitsubishi,Colt,19,335000,88,215000
mitsubishi,Colt,20,255000,88,210000
mitsubishi,Colt,21,495000,88,175000
mitsubishi,Colt,22,315000,88,205000
mitsubishi,Colt,23,305000,88,175000
mitsubishi,Galant,21,399300,145,361000
mitsubishi,Galant,24,312300,145,336000
mitsubishi,Galant,25,475800,116,192000
mitsubishi,Galant,26,468450,145,336000
mitsubishi,Galant,26,493206,145,361000
mitsubishi,Galant,28,594750,116,192000
mitsubishi,Galant,29,650148,145,336000
mitsubishi,Galant,29,555510,116,192000
mitsubishi,Galant,20,380000,145,370000
mitsubishi,Galant,23,300000,145,345000
mitsubishi,Galant,24,450000,116,200000
mitsubishi,Galant,25,450000,145,350000
mitsubishi,Galant,25,470000,145,370000
mitsubishi,Galant,27,580000,116,200000
mitsubishi,Galant,28,630000,145,350000
mitsubishi,Galant,28,540000,116,200000
mitsubishi,Galant,20,410000,145,350000
mitsubishi,Galant,23,320000,145,325000
mitsubishi,Galant,24,500000,116,180000
mitsubishi,Galant,25,480000,145,320000
mitsubishi,Galant,25,500000,145,350000
mitsubishi,Galant,27,600000,116,180000
mitsubishi,Galant,28,660000,145,320000
mitsubishi,Galant,28,560000,116,180000
mitsubishi,Galant,20,400000,145,360000
mitsubishi,Galant,23,315000,145,330000
mitsubishi,Galant,24,480000,116,195000
mitsubishi,Galant,25,470000,145,340000
mitsubishi,Galant,25,490000,145,365000
mitsubishi,Galant,27,590000,116,195000
mitsubishi,Galant,28,640000,145,340000
mitsubishi,Galant,28,550000,116,195000
mitsubishi,Galant,20,390000,145,365000
mitsubishi,Galant,23,305000,145,340000
mitsubishi,Galant,24,460000,116,205000
mitsubishi,Galant,25,465000,145,345000
mitsubishi,Galant,25,485000,145,360000
mitsubishi,Galant,27,585000,116,205000
mitsubishi,Galant,28,635000,145,345000
mitsubishi,Galant,28,545000,116,205000
mitsubishi,Galant,20,420000,145,340000
mitsubishi,Galant,23,325000,145,315000
mitsubishi,Galant,24,510000,116,170000
mitsubishi,Galant,25,490000,145,310000
mitsubishi,Galant,25,510000,145,340000
mitsubishi,Galant,27,610000,116,170000
mitsubishi,Galant,28,670000,145,310000
mitsubishi,Galant,28,570000,116,170000
mitsubishi,Galant,20,395000,145,362000
mitsubishi,Galant,23,308000,145,338000
mitsubishi,Galant,24,478000,116,193000
mitsubishi,Galant,25,468000,145,338000
mitsubishi,Galant,25,492000,145,358000
mitsubishi,Galant,27,592000,116,193000
mitsubishi,Galant,28,648000,145,338000
mitsubishi,Galant,28,553000,116,193000
mitsubishi,Lancer,10,105100,102,520000
mitsubishi,Lancer,12,236200,68,207000
mitsubishi,Lancer,12,176200,145,642000
mitsubishi,Lancer,12,165340,102,520000
mitsubishi,Lancer,13,248400,68,210000
mitsubishi,Lancer,13,205800,88,296000
mitsubishi,Lancer,14,173740,68,210000
mitsubishi,Lancer,14,299520,68,207000
mitsubishi,Lancer,14,153156,145,642000
mitsubishi,Lancer,14,260120,88,296000
mitsubishi,Lancer,15,134200,68,229000
mitsubishi,Lancer,15,199800,116,417000
mitsubishi,Lancer,16,226800,116,417000
mitsubishi,Lancer,16,228140,68,229000
mitsubishi,Lancer,16,263340,88,296000
mitsubishi,Lancer,17,107360,68,229000
mitsubishi,Lancer,18,283797,116,417000
mitsubishi,Lancer,19,255100,116,311000
mitsubishi,Lancer,20,229590,116,311000
mitsubishi,Lancer,21,247974,145,642000
mitsubishi,Lancer,22,390770,116,311000
mitsubishi,Lancer,9,95000,102,530000
mitsubishi,Lancer,11,220000,68,215000
mitsubishi,Lancer,11,160000,145,650000
mitsubishi,Lancer,11,150000,102,530000
mitsubishi,Lancer,12,230000,68,220000
mitsubishi,Lancer,12,190000,88,280000
mitsubishi,Lancer,13,160000,68,220000
mitsubishi,Lancer,13,280000,68,210000
mitsubishi,Lancer,13,140000,145,650000
mitsubishi,Lancer,13,250000,88,280000
mitsubishi,Lancer,14,120000,68,240000
mitsubishi,Lancer,14,180000,116,430000
mitsubishi,Lancer,15,200000,116,430000
mitsubishi,Lancer,15,210000,68,240000
mitsubishi,Lancer,15,250000,88,280000
mitsubishi,Lancer,16,100000,68,230000
mitsubishi,Lancer,17,290000,116,400000
mitsubishi,Lancer,18,260000,116,300000
mitsubishi,Lancer,19,230000,116,320000
mitsubishi,Lancer,20,250000,145,630000
mitsubishi,Lancer,21,400000,116,300000
mitsubishi,Lancer,9,115000,102,510000
mitsubishi,Lancer,11,240000,68,200000
mitsubishi,Lancer,11,180000,145,630000
mitsubishi,Lancer,11,175000,102,510000
mitsubishi,Lancer,12,250000,68,200000
mitsubishi,Lancer,12,210000,88,270000
mitsubishi,Lancer,13,180000,68,200000
mitsubishi,Lancer,13,310000,68,190000
mitsubishi,Lancer,13,160000,145,630000
mitsubishi,Lancer,13,280000,88,270000
mitsubishi,Lancer,14,150000,68,230000
mitsubishi,Lancer,14,210000,116,410000
mitsubishi,Lancer,15,230000,116,410000
mitsubishi,Lancer,15,240000,68,210000
mitsubishi,Lancer,15,280000,88,270000
mitsubishi,Lancer,16,120000,68,220000
mitsubishi,Lancer,17,310000,116,380000
mitsubishi,Lancer,18,270000,116,290000
mitsubishi,Lancer,19,250000,116,300000
mitsubishi,Lancer,20,280000,145,610000
mitsubishi,Lancer,21,420000,116,290000
mitsubishi,Lancer,10,110000,102,515000
mitsubishi,Lancer,12,240000,68,205000
mitsubishi,Lancer,12,180000,145,635000
mitsubishi,Lancer,12,170000,102,515000
mitsubishi,Lancer,13,250000,68,208000
mitsubishi,Lancer,13,210000,88,290000
mitsubishi,Lancer,14,175000,68,208000
mitsubishi,Lancer,14,300000,68,205000
mitsubishi,Lancer,14,155000,145,635000
mitsubishi,Lancer,14,265000,88,290000
mitsubishi,Lancer,15,135000,68,227000
mitsubishi,Lancer,15,200000,116,415000
mitsubishi,Lancer,16,230000,116,415000
mitsubishi,Lancer,16,230000,68,227000
mitsubishi,Lancer,16,265000,88,290000
mitsubishi,Lancer,17,108000,68,227000
mitsubishi,Lancer,18,285000,116,415000
mitsubishi,Lancer,19,258000,116,308000
mitsubishi,Lancer,20,232000,116,308000
mitsubishi,Lancer,21,250000,145,635000
mitsubishi,Lancer,22,395000,116,308000
nissan,Juke,2,22000,115,1160000
nissan,Juke,3,15400,115,1160000
nissan,Juke,5,35200,115,1160000
nissan,Juke,1,18000,115,1180000
nissan,Juke,2,25000,115,1150000
nissan,Juke,4,30000,115,1150000
nissan,Juke,6,40000,115,1140000
nissan,Juke,1,12000,115,1190000
nissan,Juke,2,20000,115,1170000
nissan,Juke,4,28000,115,1170000
nissan,Juke,6,38000,115,1160000
nissan,Juke,1,15000,115,1175000
nissan,Juke,2,23000,115,1165000
nissan,Juke,4,32000,115,1165000
nissan,Juke,6,42000,115,1130000
nissan,Juke,1,20000,115,1150000
nissan,Juke,2,27000,115,1140000
nissan,Juke,4,36000,115,1140000
nissan,Juke,6,45000,115,1120000
nissan,Juke,1,17000,115,1168000
nissan,Juke,2,24000,115,1158000
nissan,Juke,4,34000,115,1158000
nissan,Juke,6,43000,115,1138000
nissan,Juke,1,13000,115,1185000
nissan,Juke,2,21000,115,1168000
nissan,Juke,4,29000,115,1168000
nissan,Juke,6,39000,115,1158000
nissan,Juke,1,16500,115,1172000
nissan,Juke,2,23500,115,1162000
nissan,Juke,4,33500,115,1162000
nissan,Juke,6,42500,115,1135000
nissan,Juke,1,18500,115,1155000
nissan,Juke,2,26500,115,1145000
nissan,Juke,4,35500,115,1145000
nissan,Juke,6,44500,115,1125000
